9bis kitty 0.74.3.1 for windows,[9bis](cpe_vendor) [kitty](cpe_product) [0.74.3.1](cpe_version) for windows
primekey ejbca 6.15.2.6 enterprise edition,[primekey](cpe_vendor) [ejbca](cpe_product) [6.15.2.6](cpe_version) enterprise edition
eclipse kura 1.4.0 release candidate 1,[eclipse](cpe_vendor) [kura](cpe_product) [1.4.0](cpe_version) release candidate 1
pidgin libpurple 2.5.1,[pidgin](cpe_vendor) [libpurple](cpe_product) [2.5.1](cpe_version)
thoughtbot paperclip 2.2.0 for ruby,[thoughtbot](cpe_vendor) [paperclip](cpe_product) [2.2.0](cpe_version) for ruby
codection download import users from csv with meta 1.10.11.1 for wordpress,[codection](cpe_vendor) download [import users from csv with meta](cpe_product) [1.10.11.1](cpe_version) for wordpress
phusion passenger 3.0.12,[phusion](cpe_vendor) [passenger](cpe_product) [3.0.12](cpe_version)
webtorrent bittorrent-dht 0.7.0 for node.js,[webtorrent](cpe_vendor) [bittorrent-dht](cpe_product) [0.7.0](cpe_version) for node.js
dpdk data plane development kit 17.11.6,[dpdk](cpe_vendor) [data plane development kit](cpe_product) [17.11.6](cpe_version)
axis communications p3707-pe firmware 6.50.2.3,[axis](cpe_vendor) communications [p3707-pe firmware](cpe_product) [6.50.2.3](cpe_version)
freron mailmate 1.9.2,[freron](cpe_vendor) [mailmate](cpe_product) [1.9.2](cpe_version)
azul zulu 8.54 (8 update 292),[azul](cpe_vendor) [zulu](cpe_product) 8.54 ([8](cpe_version) update 292)
getgrav grav-plugin-admin 1.0.3,[getgrav](cpe_vendor) [grav-plugin-admin](cpe_product) [1.0.3](cpe_version)
tropos mesh os 7.9.1.1,[tropos](cpe_vendor) [mesh os](cpe_product) [7.9.1.1](cpe_version)
getlaminas laminas-http 2.0.7,[getlaminas](cpe_vendor) [laminas-http](cpe_product) [2.0.7](cpe_version)
loving.fm loving - couple essential (aka com.xiaoenai.app) for android 4.0.1,[loving.fm](cpe_vendor) [loving - couple essentia](cpe_product)l (aka com.xiaoenai.app) for android [4.0.1](cpe_version)
htc evo view 4g software 2.23.651.1,[htc](cpe_vendor) [evo view 4g software](cpe_product) [2.23.651.1](cpe_version)
pivx private instant verified transactions 0.10.15.12,[pivx](cpe_vendor) [private instant verified transactions](cpe_product) [0.10.15.12](cpe_version)
atlassian jira 6.3.13,[atlassian](cpe_vendor) [jira](cpe_product) [6.3.13](cpe_version)
trumani stop spammers 2019.9 for wordpress,[trumani](cpe_vendor) [stop spammers](cpe_product) [2019.9](cpe_version) for wordpress
divx web player 1.5.0,[divx](cpe_vendor) [web player](cpe_product) [1.5.0](cpe_version)
wunderfarm wf cookie consent 0.8.1 for wordpress,[wunderfarm](cpe_vendor) [wf cookie consent](cpe_product) [0.8.1](cpe_version) for wordpress
opswat metadefender 4.15.2,[opswat](cpe_vendor) [metadefender](cpe_product) [4.15.2](cpe_version)
nchsoftware express invoice 4.64,[nchsoftware](cpe_vendor) [express invoice](cpe_product) [4.64](cpe_version)
rcdevs openotp token 1.4.9 for iphone os,[rcdevs](cpe_vendor) [openotp token](cpe_product) [1.4.9](cpe_version) for iphone os
rainloop webmail 1.10.2.133 beta.2,[rainloop](cpe_vendor) [webmail](cpe_product) [1.10.2.133](cpe_version) beta.2
hive netius 1.6.42,[hive](cpe_vendor) [netius](cpe_product) [1.6.42](cpe_version)
translatehouse pootle 2.5.1.3,[translatehouse](cpe_vendor) [pootle](cpe_product) [2.5.1.3](cpe_version)
cluevo learning management system (cluevo lms) 1.7.0 for wordpress,[cluevo](cpe_vendor) [learning management system](cpe_product) (cluevo lms) [1.7.0](cpe_version) for wordpress
cgal computational geometry algorithms library 4.11,[cgal](cpe_vendor) [computational geometry algorithms library](cpe_product) [4.11](cpe_version)
ibm control center 6.1.1.0,[ibm](cpe_vendor) [control center](cpe_product) [6.1.1.0](cpe_version)
intland codebeamer application lifecycle management (alm) 9.5.0 release candidate 2,[intland](cpe_vendor) [codebeamer application lifecycle management](cpe_product) (alm) [9.5.0](cpe_version) release candidate 2
prisma graphql-playground-middleware-koa 1.4.1 for node.js,[prisma](cpe_vendor) [graphql-playground-middleware-koa](cpe_product) [1.4.1](cpe_version) for node.js
synopsys hub-rest-api-python 0.0.12,[synopsys](cpe_vendor) [hub-rest-api-python](cpe_product) [0.0.12](cpe_version)
microsoft publisher 2007 service pack 2,[microsoft](cpe_vendor) [publisher](cpe_product) [2007](cpe_version) service pack 2
getshortcodes shortcodes ultimate 5.0.6 for wordpress,[getshortcodes](cpe_vendor) [shortcodes ultimate](cpe_product) [5.0.6](cpe_version) for wordpress
aegirproject hostmaster 6.x-2.3 for drupal,[aegirproject](cpe_vendor) [hostmaster](cpe_product) [6.x-2.3](cpe_version) for drupal
numfocus pandas 0.16.0 release candidate 1,[numfocus](cpe_vendor) [pandas](cpe_product) [0.16.0](cpe_version) release candidate 1
vmware spring security 4.2.0 release,[vmware](cpe_vendor) [spring security](cpe_product) [4.2.0](cpe_version) release
suse linux enterprise server 12 ga long term service support edition,[suse](cpe_vendor) [linux enterprise server](cpe_product) [12](cpe_version) ga long term service support edition
foxsash imghosting 1.5,[foxsash](cpe_vendor) [imghosting](cpe_product) [1.5](cpe_version)
quobject docker-cli-js 2.0.1 for node.js,[quobject](cpe_vendor) [docker-cli-js](cpe_product) [2.0.1](cpe_version) for node.js
techytalk quick chat 3.30 for wordpress,[techytalk](cpe_vendor) [quick chat](cpe_product) [3.30](cpe_version) for wordpress
gnome gupnp 1.1.2,[gnome](cpe_vendor) [gupnp](cpe_product) [1.1.2](cpe_version)
axis communications p1244 firmware 8.20.1,[axis](cpe_vendor) communications [p1244 firmware](cpe_product) [8.20.1](cpe_version)
siemens simatic rtls locating manager 2.10.2,[siemens](cpe_vendor) [simatic rtls locating manager](cpe_product) [2.10.2](cpe_version)
pediapress mwlib 0.12.3,[pediapress](cpe_vendor) [mwlib](cpe_product) [0.12.3](cpe_version)
xtermjs xterm.js 0.12,[xtermjs](cpe_vendor) [xterm.js](cpe_product) [0.12](cpe_version)
google tensorflow 2.2.0 release candidate 3 lite edition,[google](cpe_vendor) [tensorflow](cpe_product) [2.2.0](cpe_version) release candidate 3 lite edition
interspire email marketer 5.5.6,[interspire](cpe_vendor) [email marketer](cpe_product) [5.5.6](cpe_version)
rocomotion p up board random 1.07,[rocomotion](cpe_vendor) [p up board random](cpe_product) [1.07](cpe_version)
solarwinds patch manager 2.1.7,[solarwinds](cpe_vendor) [patch manager](cpe_product) [2.1.7](cpe_version)
bioinformatics htmlawed 1.1,[bioinformatics](cpe_vendor) [htmlawed](cpe_product) [1.1](cpe_version)
cabletron 6h302-48 05.05.10,[cabletron](cpe_vendor) [6h302-48](cpe_product) 0[5.05.10](cpe_version)
e-dynamics events made easy 2.1.103 for wordpress,[e-dynamics](cpe_vendor) [events made easy](cpe_product) [2.1.103](cpe_version) for wordpress
nextcloud calendar 3.0.0 beta 1,[nextcloud](cpe_vendor) [calendar](cpe_product) [3.0.0](cpe_version) beta 1
ibm web experience factory 7.0.1.3,[ibm](cpe_vendor) [web experience factory](cpe_product) [7.0.1.3](cpe_version)
acyba acymailing 5.8.0 for joomla!,[acyba](cpe_vendor) [acymailing](cpe_product) [5.8.0](cpe_version) for joomla!
teamlead pdf-light-viewer 1.4.12 for wordpress,[teamlead](cpe_vendor) [pdf-light-viewer](cpe_product) [1.4.12](cpe_version) for wordpress
clusterlabs pcs 10.0.0 alpha4,[clusterlabs](cpe_vendor) [pcs](cpe_product) [10.0.0](cpe_version) alpha4
healthways well-being connect mobile (aka com.healthways.wellbeinggo) for android 2.9,[healthways](cpe_vendor) [well-being connect mobile](cpe_product) (aka com.healthways.wellbeinggo) for android [2.9](cpe_version)
inedo proget 2.2.13,[inedo](cpe_vendor) [proget](cpe_product) [2.2.13](cpe_version)
heinekingmedia stashcat 1.5.16 for android,[heinekingmedia](cpe_vendor) [stashcat](cpe_product) [1.5.16](cpe_version) for android
zimbra collaboration server 7.1.4,[zimbra](cpe_vendor) [collaboration server](cpe_product) [7.1.4](cpe_version)
upperthemes swape 1.4.1 for wordpress,[upperthemes](cpe_vendor) [swape](cpe_product) [1.4.1](cpe_version) for wordpress
netapp snapcenter 4.4,[netapp](cpe_vendor) [snapcenter](cpe_product) [4.4](cpe_version)
fooplugins foogallery 1.6.15 for wordpress,[fooplugins](cpe_vendor) [foogallery](cpe_product) [1.6.15](cpe_version) for wordpress
sillycycle xlockmore 5.08,[sillycycle](cpe_vendor) [xlockmore](cpe_product) [5.08](cpe_version)
firegiant wix toolset 3.8,[firegiant](cpe_vendor) [wix toolset](cpe_product) [3.8](cpe_version)
gleamtech filevista 7.3.7,[gleamtech](cpe_vendor) [filevista](cpe_product) [7.3.7](cpe_version)
netgear r6220 firmware 1.1.0.100,[netgear](cpe_vendor) [r6220 firmware](cpe_product) [1.1.0.100](cpe_version)
eclipse egit 2.0.0,[eclipse](cpe_vendor) [egit](cpe_product) [2.0.0](cpe_version)
rednao smart forms 2.5.6 wordpress,[rednao](cpe_vendor) [smart forms](cpe_product) [2.5.6](cpe_version) wordpress
samsung magician 6.1.0,[samsung](cpe_vendor) [magician](cpe_product) [6.1.0](cpe_version)
slidervilla testimonial slider 1.1 for wordpress,[slidervilla](cpe_vendor) [testimonial slider](cpe_product) [1.1](cpe_version) for wordpress
gradkell dbsign 2.3,[gradkell](cpe_vendor) [dbsign](cpe_product) [2.3](cpe_version)
gchq stroom 6.0.21,[gchq](cpe_vendor) [stroom](cpe_product) [6.0.21](cpe_version)
stratisplatform stratisx 1.0.4,[stratisplatform](cpe_vendor) [stratisx](cpe_product) [1.0.4](cpe_version)
hp no mawashimono nikki 5.0 alpha 2,hp no [mawashimono](cpe_vendor) [nikki](cpe_product) [5.0](cpe_version) alpha 2
nebulab solidus 2.8.5,[nebulab](cpe_vendor) [solidus](cpe_product) [2.8.5](cpe_version)
copadata zenon 8.10,[copadata](cpe_vendor) [zenon](cpe_product) [8.10](cpe_version)
ayecode location manager 2.1.0.9 for wordpress,[ayecode](cpe_vendor) [location manager](cpe_product) [2.1.0.9](cpe_version) for wordpress
ark-web a-reserve 3.8.6,[ark-web](cpe_vendor) [a-reserve](cpe_product) [3.8.6](cpe_version)
saasproject booking package 1.3.32 for wordpress,[saasproject](cpe_vendor) [booking package](cpe_product) [1.3.32](cpe_version) for wordpress
hpe nimbleos 3.9.3.0,[hpe](cpe_vendor) [nimbleos](cpe_product) [3.9.3.0](cpe_version)
f5 nginx 1.13.6,[f5](cpe_vendor) [nginx](cpe_product) [1.13.6](cpe_version)
if-me ifme 5.2.1,[if-me](cpe_vendor) [ifme](cpe_product) [5.2.1](cpe_version)
colossusxt colossuscoinxt 0.10.17.20,[colossusxt](cpe_vendor) [colossuscoinxt](cpe_product) [0.10.17.20](cpe_version)
vuze bittorrent client 5.1.0.0,[vuze](cpe_vendor) [bittorrent client](cpe_product) [5.1.0.0](cpe_version)
verint verba collaboration compliance and quality management platform 8.0,[verint](cpe_vendor) [verba collaboration compliance and quality management platform](cpe_product) [8.0](cpe_version)
atlassian editor-core 91.1.3 for node.js,[atlassian](cpe_vendor) [editor-core](cpe_product) [91.1.3](cpe_version) for node.js
oracle mysql 5.0.51b,[oracle](cpe_vendor) [mysql](cpe_product) [5.0.51b](cpe_version)
oracle primavera p6 professional project management 16.1,[oracle](cpe_vendor) [primavera p6 professional project management](cpe_product) [16.1](cpe_version)
yamaha rt100i 1.02.05,[yamaha](cpe_vendor) [rt100i](cpe_product) [1.02.05](cpe_version)
apache software foundation jackrabbit 2.13.0,[apache](cpe_vendor) software foundation [jackrabbit](cpe_product) [2.13.0](cpe_version)
lynxspring jenesys bas bridge 1.1.8,[lynxspring](cpe_vendor) [jenesys bas bridge](cpe_product) [1.1.8](cpe_version)
oracle e-business suite secure enterprise search 12.2.3,[oracle](cpe_vendor) [e-business suite secure enterprise search](cpe_product) [12.2.3](cpe_version)
ozlabs patchwork 2.1.4,[ozlabs](cpe_vendor) [patchwork](cpe_product) [2.1.4](cpe_version)
vuze bittorrent client 4.6.0.4,[vuze](cpe_vendor) [bittorrent client](cpe_product) [4.6.0.4](cpe_version)
codepeople cp contact form with paypal 1.1.30 for wordpress,[codepeople](cpe_vendor) [cp contact form with paypal](cpe_product) [1.1.30](cpe_version) for wordpress
designmodo wp maintenance mode 1.8.7 for wordpress,[designmodo](cpe_vendor) [wp maintenance mode](cpe_product) [1.8.7](cpe_version) for wordpress
powerdns authoritative 4.2.0 release candidate 2,[powerdns](cpe_vendor) [authoritative](cpe_product) [4.2.0](cpe_version) release candidate 2
baramundi management suite 8.9,[baramundi](cpe_vendor) [management suite](cpe_product) [8.9](cpe_version)
auto0 lock 11.30.1 for node.js,[auto0](cpe_vendor) [lock](cpe_product) [11.30.1](cpe_version) for node.js
yithemes yith woocommerce product bundles 1.0.1 free edition for wordpress,[yithemes](cpe_vendor) [yith woocommerce product bundles](cpe_product) [1.0.1](cpe_version) free edition for wordpress
mz-automation libiec61850 1.4.3,[mz-automation](cpe_vendor) [libiec61850](cpe_product) [1.4.3](cpe_version)
bestit amazon pay 9.4.1 for shopware,[bestit](cpe_vendor) [amazon pay](cpe_product) [9.4.1](cpe_version) for shopware
almico speedfan 4.11,[almico](cpe_vendor) [speedfan](cpe_product) [4.11](cpe_version)
auvesy versiondog 7.5.0,[auvesy](cpe_vendor) [versiondog](cpe_product) [7.5.0](cpe_version)
atos openstage 15 firmware v3 r3.11.0,[atos](cpe_vendor) [openstage 15 firmware](cpe_product) [v3](cpe_version) r3.11.0
adobe flash player 26.0.0.151 for internet explorer 11,[adobe](cpe_vendor) [flash player](cpe_product) [26.0.0.151](cpe_version) for internet explorer 11
elektrobit container-key 1.0,[elektrobit](cpe_vendor) [container-key](cpe_product) [1.0](cpe_version)
hakobaito branca 0.5.0 for rust,[hakobaito](cpe_vendor) [branca](cpe_product) [0.5.0](cpe_version) for rust
gog galaxy 2.0.8,[gog](cpe_vendor) [galaxy](cpe_product) [2.0.8](cpe_version)
rcdevs openotp token 1.3.0 for iphone os,[rcdevs](cpe_vendor) [openotp token](cpe_product) [1.3.0](cpe_version) for iphone os
nodejs node.js 0.11.4,[nodejs](cpe_vendor) [node.js](cpe_product) [0.11.4](cpe_version)
nxp lpc5516jbd100 0a,[nxp](cpe_vendor) [lpc5516jbd100](cpe_product) [0a](cpe_version)
bufferapp digg digg plugin for wordpress 5.2.5,[bufferapp](cpe_vendor) [digg digg](cpe_product) plugin for wordpress [5.2.5](cpe_version)
lenovo thinkpad e580 firmware 2020-07-10,[lenovo](cpe_vendor) [thinkpad e580 firmware](cpe_product) [2020-07-10](cpe_version)
nvidia gpu driver 349.12,[nvidia](cpe_vendor) [gpu driver](cpe_product) [349.12](cpe_version)
forescout counteract 8.0,[forescout](cpe_vendor) [counteract](cpe_product) [8.0](cpe_version)
informatica powercenter 7.1.2,[informatica](cpe_vendor) [powercenter](cpe_product) [7.1.2](cpe_version)
yithemes yith woocommerce product add-ons 1.3.0 free edition for wordpress,[yithemes](cpe_vendor) [yith woocommerce product add-ons](cpe_product) [1.3.0](cpe_version) free edition for wordpress
jupyterhub systemdspawner 0.15,[jupyterhub](cpe_vendor) [systemdspawner](cpe_product) [0.15](cpe_version)
oracle banking platform 2.9.0,[oracle](cpe_vendor) [banking platform](cpe_product) [2.9.0](cpe_version)
adobe acrobat 9.3.1,[adobe](cpe_vendor) [acrobat](cpe_product) [9.3.1](cpe_version)
vwar virtual war 1.0.8,[vwar](cpe_vendor) [virtual war](cpe_product) [1.0.8](cpe_version)
teradata decision expert administrator 12.1,[teradata](cpe_vendor) [decision expert administrator](cpe_product) [12.1](cpe_version)
inboundwp calls to action 2.2.5 for wordpress,[inboundwp](cpe_vendor) [calls to action](cpe_product) [2.2.5](cpe_version) for wordpress
themesgrove all-in-one addons for elementor 1.2.0 for wordpress,[themesgrove](cpe_vendor) [all-in-one addons for elementor](cpe_product) [1.2.0](cpe_version) for wordpress
santesoft dicom viewer pro 8.1.7,[santesoft](cpe_vendor) [dicom viewer pro](cpe_product) [8.1.7](cpe_version)
intel ssd pro 5400s m.2 firmware lsf036p,[intel](cpe_vendor) [ssd pro 5400s m.2 firmware](cpe_product) [lsf036p](cpe_version)
1234n minicms 1.9,[1234n](cpe_vendor) [minicms](cpe_product) [1.9](cpe_version)
nystudio107 seomatic 3.1.13.1 for craft cms,[nystudio107](cpe_vendor) [seomatic](cpe_product) [3.1.13.1](cpe_version) for craft cms
adtribes product feed pro for woocommerce 9.2.8 for wordpress,[adtribes](cpe_vendor) [product feed pro for woocommerce](cpe_product) [9.2.8](cpe_version) for wordpress
idrive remotepc 7.6.27 for windows,[idrive](cpe_vendor) [remotepc](cpe_product) [7.6.27](cpe_version) for windows
embedplus youtube 2.1 for wordpress,[embedplus](cpe_vendor) [youtube](cpe_product) [2.1](cpe_version) for wordpress
digium asterisk 11.1.0 release candidate 3,[digium](cpe_vendor) [asterisk](cpe_product) [11.1.0](cpe_version) release candidate 3
intel omni-path fabric manager gui 10.5.0.0.141,[intel](cpe_vendor) [omni-path fabric manager gui](cpe_product) [10.5.0.0.141](cpe_version)
inpsyde backwpup 3.7.0 for wordpress,[inpsyde](cpe_vendor) [backwpup](cpe_product) [3.7.0](cpe_version) for wordpress
canonical ubuntu linux 20.10,[canonical](cpe_vendor) [ubuntu linux](cpe_product) [20.10](cpe_version)
wedevs wp project manager 2.0.8 for wordpress,[wedevs](cpe_vendor) [wp project manager](cpe_product) [2.0.8](cpe_version) for wordpress
mcafee privacy service 2004,[mcafee](cpe_vendor) [privacy service](cpe_product) [2004](cpe_version)
eclipse theia 0.3.0,[eclipse](cpe_vendor) [theia](cpe_product) [0.3.0](cpe_version)
github gh-ost 1.0.8,[github](cpe_vendor) [gh-ost](cpe_product) [1.0.8](cpe_version)
mortbay jetty 2.1.b1,[mortbay](cpe_vendor) [jetty](cpe_product) [2.1.b1](cpe_version)
mikrotik routeros 6.44 beta75 testing edition,[mikrotik](cpe_vendor) [routeros](cpe_product) [6.44](cpe_version) beta75 testing edition
salesforce mule 3.8.6,[salesforce](cpe_vendor) [mule](cpe_product) [3.8.6](cpe_version)
trumani stop spammers 2020.3 for wordpress,[trumani](cpe_vendor) [stop spammers](cpe_product) [2020.3](cpe_version) for wordpress
tejimaya openpne 3.4.9.2,[tejimaya](cpe_vendor) [openpne](cpe_product) [3.4.9.2](cpe_version)
google closure library 20160106,[google](cpe_vendor) [closure library](cpe_product) [20160106](cpe_version)
flexense diskboss 6.7 enterprise edition,[flexense](cpe_vendor) [diskboss](cpe_product) [6.7](cpe_version) enterprise edition
f-secure cloud protection for salesforce 1.6,[f-secure](cpe_vendor) [cloud protection for salesforce](cpe_product) [1.6](cpe_version)
magicwinmail winmail server 4.5 build 0912,[magicwinmail](cpe_vendor) [winmail server](cpe_product) [4.5](cpe_version) build 0912
anynines mongodb 2.1.0 for pivotal cloud foundry,[anynines](cpe_vendor) [mongodb](cpe_product) [2.1.0](cpe_version) for pivotal cloud foundry
danielb finder module for drupal 6.x-1.18,[danielb](cpe_vendor) [finder](cpe_product) module for drupal [6.x-1.18](cpe_version)
cusmin absolutely glamorous custom admin (agca) 5.7.4 for wordpress,[cusmin](cpe_vendor) [absolutely glamorous custom admin](cpe_product) (agca) [5.7.4](cpe_version) for wordpress
appgyver steroids 0.6.25 for node.js,[appgyver](cpe_vendor) [steroids](cpe_product) [0.6.25](cpe_version) for node.js
10-strike network monitor 2.3,[10-strike](cpe_vendor) [network monitor](cpe_product) [2.3](cpe_version)
atlassian bamboo 3.4,[atlassian](cpe_vendor) [bamboo](cpe_product) [3.4](cpe_version)
kernel dracut 035,[kernel](cpe_vendor) [dracut](cpe_product) [035](cpe_version)
siedle sg 150-0 firmware 1.2.5,[siedle](cpe_vendor) [sg 150-0 firmware](cpe_product) [1.2.5](cpe_version)
webbigt cybersoldier 1.5.5 for wordpress,[webbigt](cpe_vendor) [cybersoldier](cpe_product) [1.5.5](cpe_version) for wordpress
prusa3d prusaslicer 0.9.5,[prusa3d](cpe_vendor) [prusaslicer](cpe_product) [0.9.5](cpe_version)
netgear readynas os 6.5.1,[netgear](cpe_vendor) [readynas os](cpe_product) [6.5.1](cpe_version)
sillycycle xlockmore 5.21,[sillycycle](cpe_vendor) [xlockmore](cpe_product) [5.21](cpe_version)
nextcloud talk 10.1.4,[nextcloud](cpe_vendor) [talk](cpe_product) [10.1.4](cpe_version)
linuxtv xawtv 3.105,[linuxtv](cpe_vendor) [xawtv](cpe_product) [3.105](cpe_version)
diaowen dwsurvey 2019-07-22,[diaowen](cpe_vendor) [dwsurvey](cpe_product) [2019-07-22](cpe_version)
opensuse libstorage-ng 4.2.49,[opensuse](cpe_vendor) [libstorage-ng](cpe_product) [4.2.49](cpe_version)
support-project knowledge 0.4.5 pre,[support-project](cpe_vendor) [knowledge](cpe_product) [0.4.5](cpe_version) pre
cobham sea tel 116 firmware 222429,[cobham](cpe_vendor) [sea tel 116 firmware](cpe_product) [222429](cpe_version)
webkul bagisto 0.1.4 beta 3,[webkul](cpe_vendor) [bagisto](cpe_product) [0.1.4](cpe_version) beta 3
adtribes product feed pro for woocommerce 4.0.0 for wordpress,[adtribes](cpe_vendor) [product feed pro for woocommerce](cpe_product) [4.0.0](cpe_version) for wordpress
unbit uwsgi 2.0.16,[unbit](cpe_vendor) [uwsgi](cpe_product) [2.0.16](cpe_version)
apple itunes 7.4.1 for mac os x,[apple](cpe_vendor) [itunes](cpe_product) [7.4.1](cpe_version) for mac os x
wpdeveloper betterlinks 1.0.4 for wordpress,[wpdeveloper](cpe_vendor) [betterlinks](cpe_product) [1.0.4](cpe_version) for wordpress
yuba u5cms 3.9.3,[yuba](cpe_vendor) [u5cms](cpe_product) [3.9.3](cpe_version)
sane-project sane backends 1.0.27,[sane-project](cpe_vendor) [sane backends](cpe_product) [1.0.27](cpe_version)
microsoft visual studio code 1.44.2,[microsoft](cpe_vendor) [visual studio code](cpe_product) [1.44.2](cpe_version)
sas web infrastructure platform 9.4 maintenance release 2,[sas](cpe_vendor) [web infrastructure platform](cpe_product) [9.4](cpe_version) maintenance release 2
xtermjs xterm.js 2.4.0,[xtermjs](cpe_vendor) [xterm.js](cpe_product) [2.4.0](cpe_version)
yahoo messenger 5.6.0.1351,[yahoo](cpe_vendor) [messenger](cpe_product) [5.6.0.1351](cpe_version)
shapepress wp dsgvo tools 1.4.2 for wordpress,[shapepress](cpe_vendor) [wp dsgvo tools](cpe_product) [1.4.2](cpe_version) for wordpress
kiri tween 1.4.5.0,[kiri](cpe_vendor) [tween](cpe_product) [1.4.5.0](cpe_version)
stanford webauth 3.5.2,[stanford](cpe_vendor) [webauth](cpe_product) [3.5.2](cpe_version)
psi electronic logbook 2.0.5,[psi](cpe_vendor) [electronic logbook](cpe_product) [2.0.5](cpe_version)
prestashop correos express 1.7.6.5 for prestashop,[prestashop](cpe_vendor) [correos express](cpe_product) [1.7.6.5](cpe_version) for prestashop
imgpals img pals photo host 1.0,[imgpals](cpe_vendor) [img pals photo host](cpe_product) [1.0](cpe_version)
filezilla-project filezilla client 3.11.0 release candidate 1,[filezilla-project](cpe_vendor) [filezilla client](cpe_product) [3.11.0](cpe_version) release candidate 1
canonical snapd 2.35,[canonical](cpe_vendor) [snapd](cpe_product) [2.35](cpe_version)
tgstation13 tgstation-server 4.0.1.3,[tgstation13](cpe_vendor) [tgstation-server](cpe_product) [4.0.1.3](cpe_version)
juniper junos 15.1x53 d45,[juniper](cpe_vendor) [junos](cpe_product) [15.1x53](cpe_version) d45
gchq cyberchef 8.29.1,[gchq](cpe_vendor) [cyberchef](cpe_product) [8.29.1](cpe_version)
apperta openeyes 2.1,[apperta](cpe_vendor) [openeyes](cpe_product) [2.1](cpe_version)
veritas storage foundation 6.1,[veritas](cpe_vendor) [storage foundation](cpe_product) [6.1](cpe_version)
huawei manageone 6.5.1 rc2.b090,[huawei](cpe_vendor) [manageone](cpe_product) [6.5.1](cpe_version) rc2.b090
tvt dvr firmware 3.1.87.p-1.0.4.2-17,[tvt](cpe_vendor) [dvr firmware](cpe_product) [3.1.87.p-1.0.4.2-17](cpe_version)
hitachi replication manager 8.1.1,[hitachi](cpe_vendor) [replication manager](cpe_product) [8.1.1](cpe_version)
mitel micollab 8.1.112 for iphone os,[mitel](cpe_vendor) [micollab](cpe_product) [8.1.112](cpe_version) for iphone os
xootix waitlist woocommerce 2.5.1 for wordpress,[xootix](cpe_vendor) [waitlist woocommerce](cpe_product) [2.5.1](cpe_version) for wordpress
paessler prtg network monitor 19.2.49.2001,[paessler](cpe_vendor) [prtg network monitor](cpe_product) [19.2.49.2001](cpe_version)
"heateor super socializer (social share, social login and social comments plugin) 7.12.29 for wordpress","[heateor](cpe_vendor) [super socializer](cpe_product) (social share, social login and social comments plugin) [7.12.29](cpe_version) for wordpress"
sizmic labs plugmatter optin feature box 2.0.1 for wordpress,[sizmic](cpe_vendor) labs [plugmatter optin feature box](cpe_product) [2.0.1](cpe_version) for wordpress
digitalcorpora tcpflow 1.2.7,[digitalcorpora](cpe_vendor) [tcpflow](cpe_product) [1.2.7](cpe_version)
pivotal elastic runtime 1.6.5,[pivotal](cpe_vendor) [elastic runtime](cpe_product) [1.6.5](cpe_version)
jenkins subversion 1.2 for jenkins,[jenkins](cpe_vendor) [subversion](cpe_product) [1.2](cpe_version) for jenkins
group-office group office 6.3.72,[group-office](cpe_vendor) [group office](cpe_product) [6.3.72](cpe_version)
f5 networks traffic management operating system (tmos) 9.6.0,[f5](cpe_vendor) networks traffic management operating system ([tmos](cpe_product)) [9.6.0](cpe_version)
bullguard safe browsing 16.0.323,[bullguard](cpe_vendor) [safe browsing](cpe_product) [16.0.323](cpe_version)
sqlsentry sql sentry 4.2,[sqlsentry](cpe_vendor) [sql sentry](cpe_product) [4.2](cpe_version)
siemens simatic ipc847e firmware 25.02.06,[siemens](cpe_vendor) [simatic ipc847e firmware](cpe_product) [25.02.06](cpe_version)
plex media server 1.18.2.2029,[plex](cpe_vendor) [media server](cpe_product) [1.18.2.2029](cpe_version)
facebook hhvm 4.8.2,[facebook](cpe_vendor) [hhvm](cpe_product) [4.8.2](cpe_version)
themeinprogress nova lite 1.3.1 for wordpress,[themeinprogress](cpe_vendor) [nova lite](cpe_product) [1.3.1](cpe_version) for wordpress
d-circle power egg 2.9 patch 4,[d-circle](cpe_vendor) [power egg](cpe_product) [2.9](cpe_version) patch 4
sernet verinice 1.6.4,[sernet](cpe_vendor) [verinice](cpe_product) [1.6.4](cpe_version)
agilebits knox 2.1.11 - for macos,[agilebits](cpe_vendor) [knox](cpe_product) [2.1.11](cpe_version) - for macos
xmlsoft libxslt 1.1.0,[xmlsoft](cpe_vendor) [libxslt](cpe_product) [1.1.0](cpe_version)
framasoft peertube 2.2.0,[framasoft](cpe_vendor) [peertube](cpe_product) [2.2.0](cpe_version)
distinctdev the moron test 5.1 for iphone os,[distinctdev](cpe_vendor) [the moron test](cpe_product) [5.1](cpe_version) for iphone os
intel nuc7i3bnk firmware ayaplcel.86a.0041,[intel](cpe_vendor) [nuc7i3bnk firmware](cpe_product) [ayaplcel.86a.0041](cpe_version)
verifone verix multi-app conductor 2.7,[verifone](cpe_vendor) [verix multi-app conductor](cpe_product) [2.7](cpe_version)
extenua silvershield 6.1.4.134,[extenua](cpe_vendor) [silvershield](cpe_product) [6.1.4.134](cpe_version)
octopus halibut 4.3.5,[octopus](cpe_vendor) [halibut](cpe_product) [4.3.5](cpe_version)
cybozu remote service manager 2.2.0,[cybozu](cpe_vendor) [remote service manager](cpe_product) [2.2.0](cpe_version)
supsystic data tables generator 1.9.92 for wordpress,[supsystic](cpe_vendor) [data tables generator](cpe_product) [1.9.92](cpe_version) for wordpress
